customer_id;first_name;last_name;phone;email;street;city;state;zip_code
1434;Elana;Miles; (779) 065-2632;elana.miles@yahoo.com;7077 Euclid Ave. ;Liverpool;NY;13090
1435;Merrie;Fowler; (762) 833-4625;merrie.fowler@aol.com;532 Leatherwood Ave. ;Scarsdale;NY;10583
1436;Macie;Ayers; (484) 036-7581;macie.ayers@msn.com;8730 Longfellow St. ;Bellmore;NY;11710
1437;Son;Warner; (208) 744-4812;son.warner@hotmail.com;20 W. Rosewood Ave. ;Rockville Centre;NY;11570
1438;Lee;Dunn; (769) 539-4846;lee.dunn@aol.com;8626 Grand Ave. ;San Jose;CA;95127
1439;Florrie;Little; (504) 770-2484;florrie.little@yahoo.com;8330 Marsh St. ;New Rochelle;NY;10801
1440;Ernest;Rollins; (310) 629-2242;ernest.rollins@yahoo.com;4 West Ridge Dr. ;Oakland Gardens;NY;11364
1441;Jamaal;Morrison; (707) 941-5064;jamaal.morrison@msn.com;796 SE. Nut Swamp St. ;Staten Island;NY;10301
1442;Cassie;Cline; (403) 317-0994;cassie.cline@gmail.com;947 Lafayette Drive ;Brooklyn;NY;11201
1443;Lezlie;Lamb; (305) 492-0166;lezlie.lamb@gmail.com;401 Brandywine Street ;Central Islip;NY;11722
1444;Ivette;Estes; (515) 462-6674;ivette.estes@gmail.com;88 N. Canterbury Ave. ;Canandaigua;NY;14424
1445;Ester;Acevedo; (631) 522-6531;ester.acevedo@gmail.com;671 Miles Court ;San Lorenzo;CA;94580
